ticker,mcap_usd,price,name
ARRY,710745499.0,4.62,Array Technologies Inc. Common Stock
CCSI,710457226.0,38.77,Consensus Cloud Solutions Inc. Common Stock
IRWD,708879373.0,4.29,Ironwood Pharmaceuticals Inc. Class A Common Stock
MTW,708862912.0,19.66,Manitowoc Company Inc. (The) Common Stock
NABL,705564097.0,3.73,N-able Inc. Common Stock
SSII,705557117.0,3.52,SS Innovations International Inc. Common Stock
AROW,705383372.0,38.08,Arrow Financial Corporation Common Stock
CUBB,705203827.0,22.3,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034
ASC,705109973.0,17.28,Ardmore Shipping Corporation Common Stock
FBRT,702979446.0,8.46,Franklin BSP Realty Trust Inc. Common Stock
RCBC,702885348.0,49.5,River City Bank Common stock
CWBC,701609677.0,25.86,Community West Bancshares Common Stock
ZVRA,701322454.0,11.81,Zevra Therapeutics Inc. Common Stock
PFIS,700825794.0,70.01,Peoples Financial Services Corp. Common Stock
OFRM,700823999.0,16.69,Once Upon a Farm PBC Common Stock
JBI,700597782.0,5.13,Janus International Group Inc. Common Stock
MATV,700362344.0,12.69,Mativ Holdings Inc. Common Stock
JKS,700189414.0,13.37,JinkoSolar Holding Company Limited American Depositary Share
PHAT,699793079.0,8.65,Phathom Pharmaceuticals Inc. Common Stock
NRGV,697354751.0,3.83,Energy Vault Holdings Inc. Common Stock
CARE,697277269.0,31.46,Carter Bankshares Inc. Common Stock
AGMB,695381407.0,14.12,AgomAb Therapeutics NV American Depositary Shares
DGICA,694501766.0,18.71,Donegal Group Inc. Class A Common Stock
EVO,693723350.0,1.95,Evotec SE American Depositary Shares
BLDP,693464936.0,2.3,Ballard Power Systems Inc. Common Shares
XFLT,689508262.0,19.44,XAI Floating Rate & Alternative Income Trust Common Shares o
GMRS,687696381.0,12.73,GMR Solutions Inc. Class A Common Stock
SLRC,687115615.0,12.6,SLR Investment Corp. Common Stock
SMC,685093247.0,33.73,Summit Midstream Corporation Common Stock
OABI,684061823.0,4.71,OmniAb Inc. Common Stock
SSYS,683779097.0,7.93,Stratasys Ltd. Ordinary Shares (Israel)
BCAL,683520502.0,21.26,California BanCorp Common Stock
LEGH,682294133.0,28.69,Legacy Housing Corporation Common Stock (TX)
TIPT,681959308.0,18.31,Tiptree Inc. Common Stock
CTGO,681855689.0,20.39,Contango Silver & Gold Inc. Common Stock
MSBI,680876795.0,32.81,Midland States Bancorp Inc. Common Stock
BHFAN,679786675.0,11.82,Brighthouse Financial Inc. Depositary shares each representi
NEWTI,675945159.0,25.68,NewtekOne Inc. 8.00% Fixed Rate Senior Notes due 2028
CNNE,674902972.0,15.56,Cannae Holdings Inc. Common Stock
MATW,674204537.0,21.6,Matthews International Corporation Class A Common Stock
HELE,673024103.0,28.89,Helen of Troy Limited Common Stock
NEWTG,672525951.0,25.55,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2029
EIKN,670563071.0,12.38,Eikon Therapeutics Inc. Common Stock
BSTZ,670495936.0,30.26,BlackRock Science and Technology Term Trust Common Shares of
VRRM,670244166.0,4.41,Verra Mobility Corporation Class A Common Stock
NSLRL,669404539.0,25.29,Neostellar Capital Corp. 6.00% Notes due 2026
CRMD,668762300.0,8.58,CorMedix Inc. Common Stock
CWH,668318107.0,6.47,Camping World Holdings Inc. Class A Common Stock
BXC,667882638.0,84.97,Bluelinx Holdings Inc. Common Stock
NXP,667589347.0,14.27,Nuveen Select Tax Free Income Portfolio Common Stock
DLY,666446328.0,13.9,DoubleLine Yield Opportunities Fund Common Shares of Benefic
SHEN,665991206.0,12.48,Shenandoah Telecommunications Co Common Stock
FOF,664354251.0,13.52,Cohen & Steers Closed-End Opportunity Fund Inc. Common Stock
GRNT,664117718.0,5.04,Granite Ridge Resources Inc. Common Stock
RRBI,663151156.0,100.72,Red River Bancshares Inc. Common Stock
FEIM,660964862.0,60.33,Frequency Electronics Inc. Common Stock
TMQ,660752069.0,3.83,Trilogy Metals Inc. Common Stock
RMT,658178047.0,14.22,Royce Micro-Cap Trust Inc. Common Stock
GAIN,658058005.0,16.52,Gladstone Investment Corporation Business Development Compan
BHB,657733318.0,39.23,Bar Harbor Bankshares Inc. Common Stock
VMO,657546679.0,9.75,Invesco Municipal Opportunity Trust Common Stock
VLGEA,657245211.0,44.38,Village Super Market Inc. Class A Common Stock
ACNB,657028328.0,64.61,ACNB Corporation Common Stock
RSVR,656670200.0,9.96,Reservoir Media Inc. Common Stock
RILYT,655991890.0,21.51,BRC Group Holdings Inc. 6.00% Senior Notes Due 2028
INN,655209788.0,6.08,Summit Hotel Properties Inc. Common Stock
NB,655141716.0,4.5,NioCorp Developments Ltd. Common Stock
CBIO,653733344.0,17.6,Crescent Biopharma Inc. Common Stock
MLR,651501840.0,57.39,Miller Industries Inc. Common Stock
PKOH,651108599.0,44.94,Park-Ohio Holdings Corp. Common Stock
NKLR,649745339.0,5.88,Terra Innovatum Global N.V. Ordinary shares
CARS,648816494.0,12.12,Cars.com Inc. Common Stock 
CTNM,647083470.0,17.2,Contineum Therapeutics Inc. Class A Common Stock
ADTN,646962372.0,7.94,ADTRAN Holdings Inc. Common Stock
STLN,646148169.0,6.34,Starling Oncology Inc. Common Stock
YEXT,646099108.0,6.45,Yext Inc. Common Stock
ANGO,645611916.0,15.62,AngioDynamics Inc. Common Stock
SLI,645340584.0,2.62,Standard Lithium Ltd. Common Shares
KRNY,645073410.0,9.94,Kearny Financial Corp Common Stock
NGVC,644836738.0,27.98,Natural Grocers by Vitamin Cottage Inc. Common Stock
HIFS,643189248.0,299.52,Hingham Institution for Savings Common Stock
UROY,643014261.0,4.39,Uranium Royalty Corp. Common Stock
PRME,642092208.0,3.54,Prime Medicine Inc. Common Stock
SPT,639853759.0,10.56,Sprout Social Inc Class A Common Stock
AQST,639481847.0,5.09,Aquestive Therapeutics Inc. Common Stock
ABTC,639080365.0,8.78,American Bitcoin Corp. Class A Common Stock
VBNK,638271178.0,19.69,VersaBank Common Shares
GAU,636975945.0,2.44,Galiano Gold Inc.
MGRE,636930264.0,22.42,Affiliated Managers Group Inc. 6.750% Junior Subordinated No
SGMT,636852584.0,10.34,Sagimet Biosciences Inc. Series A Common Stock
BWMX,636503003.0,16.12,Betterware de Mexico S.A.P.I. de C.V. Ordinary Shares
VSTM,635755356.0,7.02,Verastem Inc. Common Stock
GOOD,635348451.0,13.12,Gladstone Commercial Corporation Real Estate Investment Trus
VALN,635040982.0,6.69,Valneva SE American Depositary Shares
NRDS,634757118.0,9.93,NerdWallet Inc. Class A Common Stock
DDI,634284032.0,12.8,DoubleDown Interactive Co. Ltd. American Depository Shares
GPRK,632733592.0,9.75,Geopark Ltd Common Shares
VTEX,631426198.0,3.65,VTEX Class A Common Shares
SDHC,631034350.0,12.41,Smith Douglas Homes Corp. Class A Common Stock
SLN,630864000.0,13.48,Silence Therapeutics Plc American Depository Share
CLDT,630731242.0,13.54,Chatham Lodging Trust (REIT) Common Shares of Beneficial Int
YB,630377150.0,13.68,Yuanbao Inc. American Depositary Shares
KIDS,629506989.0,24.11,OrthoPediatrics Corp. Common Stock
VINP,628706362.0,9.61,Vinci Compass Investments Ltd. Class A Common Shares
RMR,628451627.0,19.59,The RMR Group Inc. Class A Common Stock
MDXG,628227617.0,4.31,MiMedx Group Inc Common Stock
CTEV,627903504.0,37.05,Claritev Corporation Class A Common Stock
HY,627742849.0,35.01,Hyster-Yale Inc. Class A common stock
GDYN,627110790.0,7.73,Grid Dynamics Holdings Inc. Class A Common Stock
OIO,626439794.0,1.8,OIO Group Ordinary Shares
ENHA,626313303.0,1.61,Enhanced Group Inc. Class A Common Stock
AUTL,624151156.0,2.35,Autolus Therapeutics plc American Depositary Share
ALTI,623025200.0,4.0,AlTi Global Inc. Class A Common Stock
CGNT,622241208.0,8.42,Cognyte Software Ltd. Ordinary Shares
NXRT,621243703.0,24.32,NexPoint Residential Trust Inc. Common Stock
ARVN,621168815.0,9.5,Arvinas Inc. Common Stock
OPFI,617759791.0,7.25,OppFi Inc. Class A Common Stock
BME,616858744.0,46.27,Blackrock Health Sciences Trust
ASPI,615537161.0,4.01,ASP Isotopes Inc. Common Stock
DCBO,614767421.0,24.69,Docebo Inc. Common Shares
RGR,612766118.0,38.35,Sturm Ruger & Company Inc. Common Stock
BRSP,611111789.0,4.83,BrightSpire Capital Inc. Class A Common Stock
NVRI,609893225.0,21.64,Enviri Corporation Common Stock
NCDL,609436382.0,12.34,Nuveen Churchill Direct Lending Corp. Common Stock
URG,608731492.0,1.53,Ur Energy Inc Common Shares (Canada)
SCTX,608376449.0,32.25,Scribe Therapeutics Inc. Common Stock
GEMI,606772305.0,4.68,Gemini Space Station Inc. Class A Common Stock
RILYZ,605366760.0,19.85,BRC Group Holdings Inc. 5.25% Senior Notes due 2028
SWBI,603990490.0,13.47,Smith & Wesson Brands Inc. Common Stock
SOUNW,603989388.0,1.36,SoundHound AI Inc. Warrant
ALT,603977462.0,3.1,Altimmune Inc. Common Stock
DNUT,603780000.0,3.48,Krispy Kreme Inc. Common Stock
EGY,602222929.0,5.72,VAALCO Energy Inc.  Common Stock
ETD,601042527.0,23.62,Ethan Allen Interiors Inc. Common Stock
GCBC,600488856.0,35.27,Greene County Bancorp Inc. Common Stock
SWMR,600346074.0,37.67,Swarmer Inc Common Stock
FBIOP,600317874.0,18.0,Fortress Biotech Inc. 9.375% Series A Cumulative Redeemable 
TRTX,598030580.0,7.79,TPG RE Finance Trust Inc. Common Stock
MG,597749237.0,18.77,Mistras Group Inc Common Stock
WRN,597103125.0,2.64,Western Copper and Gold Corporation Common Stock
CBNK,596067785.0,36.59,Capital Bancorp Inc. Common Stock
RGNX,594778860.0,9.01,REGENXBIO Inc. Common Stock
ITRG,593403730.0,2.92,Integra Resources Corp. Common Shares
SFST,593310733.0,62.64,Southern First Bancshares Inc. Common Stock
IIM,592120963.0,12.58,Invesco Value Municipal Income Trust Common Stock
EOLS,591811942.0,8.96,Evolus Inc. Common Stock
HNST,591673350.0,5.51,The Honest Company Inc. Common Stock
IIIN,591588028.0,30.56,Insteel Industries Inc. Common Stock
BHFAM,591218868.0,10.28,Brighthouse Financial Inc. Depositary shares each representi
NDMO,591084426.0,9.94,Nuveen Dynamic Municipal Opportunities Fund Common Shares of
WHFCL,590955512.0,25.43,WhiteHorse Finance Inc. 7.875% Notes due 2028
XMAX,590389348.0,9.15,XMAX Inc. Common Stock
BMM,590378696.0,5.63,Blue Moon Metals Inc. Common Shares
UNTY,590302735.0,58.78,Unity Bancorp Inc. Common Stock
RWT,588494244.0,4.68,Redwood Trust Inc. Common Stock
FWRD,588462616.0,17.42,Forward Air Corporation Common Stock
ZURA,588247157.0,6.14,Zura Bio Limited Class A Ordinary Shares
CTKB,587524304.0,4.52,Cytek Biosciences Inc. Common Stock
FBIZ,586535549.0,70.09,First Business Financial Services Inc. Common Stock
KELYA,586101538.0,16.88,Kelly Services Inc. Class A Common Stock
CTRN,585671613.0,70.31,Citi Trends Inc. Common Stock
BWB,585560283.0,21.0,Bridgewater Bancshares Inc. Common Stock
IMSR,585292278.0,5.53,Terrestrial Energy Inc. Common Stock  
RYAM,584445957.0,8.64,Rayonier Advanced Materials Inc. Common Stock
UHT,583605741.0,41.99,Universal Health Realty Income Trust Common Stock
NOAH,583349416.0,8.7,Noah Holdings Limited American Depositary Shares
WEAV,583193578.0,7.29,Weave Communications Inc. Common Stock
NPB,581839492.0,16.82,Northpointe Bancshares Inc. Common Stock
REAX,581099200.0,26.51,Real REMAX Group Inc. Common Stock
SPRY,580772483.0,5.84,ARS Pharmaceuticals Inc. Common Stock
HYLN,579547972.0,3.25,Hyliion Holdings Corp. Class A Common Stock
NTGR,578369567.0,21.28,NETGEAR Inc. Common Stock
BAK,577975680.0,1.45,Braskem SA ADR
MEI,576768018.0,16.26,Methode Electronics Inc. Common Stock
MSIF,576564587.0,12.71,MSC Income Fund Inc. Common Stock
DCTH,575999997.0,16.6,Delcath Systems Inc. Common Stock
BDN,573485107.0,3.29,Brandywine Realty Trust Common Stock
ARTV,572992218.0,11.72,Artiva Biotherapeutics Inc. Common Stock
ITIC,572987906.0,303.49,Investors Title Company Common Stock
KRUS,571042292.0,47.0,Kura Sushi USA Inc. Class A Common Stock
CIVB,570801833.0,27.45,Civista Bancshares Inc. Common Stock
NRIM,570689472.0,25.66,Northrim BanCorp Inc Common Stock
OXM,570510912.0,38.21,Oxford Industries Inc. Common Stock
CAPR,569762092.0,9.8,Capricor Therapeutics Inc. Common Stock
NMCO,569349472.0,10.39,Nuveen Municipal Credit Opportunities Fund Common Shares
SPIR,569322530.0,14.02,Spire Global Inc. Class A Common Stock
KE,567178937.0,23.66,Kimball Electronics Inc. Common Stock
ONT,565039352.0,16.09,Onterris Inc. Common Stock
ILPT,564336424.0,8.46,Industrial Logistics Properties Trust Common Shares of Benef
OSPN,564206769.0,15.31,OneSpan Inc. Common Stock
RFI,562882984.0,11.46,Cohen & Steers Total Return Realty Fund Inc. Common Stock
ENTX,561484695.0,3.23,Entera Bio Ltd. Ordinary Shares
OVID,561481339.0,2.88,Ovid Therapeutics Inc. Common Stock
BWAY,561263025.0,14.02,BrainsWay Ltd. American Depositary Shares
MGR,560854124.0,19.74,Affiliated Managers Group Inc. 5.875% Junior Subordinated No
TLRY,559308480.0,4.8,Tilray Brands Inc. Common Stock 
LAES,559162737.0,2.51,SEALSQ Corp Ordinary Shares
OOMA,558937500.0,20.32,Ooma Inc. Common Stock
VGM,558345227.0,10.3,Invesco Trust for Investment Grade Municipals Common Stock (
FAC,557591106.0,5.21,Factorial Energy Inc. Class A Common Stock
EVH,557382522.0,4.93,Evolent Health Inc Class A Common Stock
ELMT,556647326.0,18.27,The Elmet Group Co. Common Stock
MBUU,556612267.0,28.34,Malibu Boats Inc. Class A Common Stock
YORW,556559185.0,34.3,York Water Company (The) Common Stock
BTBT,555375595.0,1.54,Bit Digital Inc. Ordinary Shares
CSV,554768599.0,34.93,Carriage Services Inc. Common Stock
HQL,553909749.0,21.57,abrdn Life Sciences Investors Shares of Beneficial Interest
CERS,552178221.0,2.74,Cerus Corporation Common Stock
BWBBP,550705504.0,19.75,Bridgewater Bancshares Inc. Depositary Shares Each Represent
CABA,550174969.0,3.25,Cabaletta Bio Inc. Common Stock
CLB,549237968.0,11.97,Core Laboratories Inc. Common Stock
EBF,546189692.0,21.59,Ennis Inc. Common Stock
BLSM,545764751.0,18.04,BlossomHill Therapeutics Inc. Common Stock
NEXN,545506426.0,9.79,Nexxen International Ltd. Ordinary Shares
FLGT,545353107.0,19.82,Fulgent Genetics Inc. Common Stock
IDR,544578510.0,34.41,Idaho Strategic Resources Inc. Common Stock
HBCP,543081750.0,69.0,Home Bancorp Inc. Common Stock
SRTA,542301521.0,6.13,Strata Critical Medical Inc. Class A Common Stock
DDD,541639308.0,3.26,3D Systems Corporation Common Stock
OLP,540060219.0,24.75,One Liberty Properties Inc. Common Stock
HQWWW,539720800.0,10.0,Horizon Quantum Holdings Ltd. Warrant
KYTX,538965614.0,8.71,Kyverna Therapeutics Inc. Common Stock
WTI,538866339.0,3.57,W&T Offshore Inc. Common Stock
NUAI,538124662.0,5.05,New Era Energy & Digital Inc. Common Stock
ADUR,537820478.0,15.23,Aduro Clean Technologies Inc. Common Stock
VKQ,537584528.0,9.71,Invesco Municipal Trust Common Stock
DDL,536236845.0,2.27,Dingdong (Cayman) Limited American Depositary Shares (each t
ESEA,535259133.0,75.86,Euroseas Ltd. Common Stock (Marshall Islands)
IQI,535184026.0,10.12,Invesco Quality Municipal Income Trust Common Stock
SLDP,533944036.0,2.34,Solid Power Inc. Class A Common Stock
AGCC,533942680.0,14.32,Agencia Comercial Spirits Ltd Class A Ordinary Shares
ARKO,532882175.0,4.75,ARKO Corp. Common Stock
RILYL,532879912.0,13.26,BRC Group Holdings Inc. Depositary Shares each representing 
MSBIP,532084152.0,25.64,Midland States Bancorp Inc. Depositary Shares Each Represent
TCMD,528591094.0,23.34,Tactile Systems Technology Inc. Common Stock
GMTL,528089722.0,13.61,Guardian Metal Resources PLC ADS
PANL,527718602.0,8.06,Pangaea Logistics Solutions Ltd. Common Shares
BWFG,526229872.0,66.01,Bankwell Financial Group Inc. Common Stock
AMCX,525937130.0,12.75,AMC Global Media Inc. Class A Common Stock
MEC,524796812.0,20.58,Mayville Engineering Company Inc. Common Stock
MPLT,522712594.0,11.97,MapLight Therapeutics Inc. Common Stock
RILYP,522600835.0,13.0,BRC Group Holdings Inc. Depositary Shares each representing 
QUAD,522332215.0,10.15,Quad Graphics Inc Class A Common Stock
ETO,519831737.0,31.72,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock
TYG,519639094.0,43.56,Tortoise Energy Infrastructure Corporation Common Stock
CMCO,519123428.0,17.98,Columbus McKinnon Corporation Common Stock
NVEC,517044674.0,106.89,NVE Corporation Common Stock
IPI,516736282.0,38.4,Intrepid Potash Inc Common Stock
AII,515405097.0,26.3,American Integrity Insurance Group Inc. Common Stock
CCOI,514205989.0,10.04,Cogent Communications Holdings Inc.
PROK,513948514.0,1.7,ProKidney Corp. Class A Ordinary Shares
SD,513863603.0,13.86,SandRidge Energy Inc. Common Stock
PRLD,513535426.0,6.43,Prelude Therapeutics Incorporated Common Stock
WNC,513288380.0,12.6,Wabash National Corporation Common Stock
BRBI,512395500.0,10.22,BRBI BR Partners S.A. ADSs
BSRR,512313449.0,39.52,Sierra Bancorp Common Stock
GLRE,510840298.0,15.65,Greenlight Capital Re Ltd. Class A Ordinary Shares
ULH,510348866.0,19.36,Universal Logistics Holdings Inc. Common Stock
VHI,510206292.0,18.02,Valhi Inc. Common Stock
GTN,509772696.0,4.95,Gray Media Inc. Common Stock
GRVY,507165467.0,72.98,GRAVITY Co. Ltd. American Depository Shares
CCCC,506248435.0,4.12,C4 Therapeutics Inc. Common Stock
VCV,504766134.0,10.54,Invesco California Value Municipal Income Trust Common Stock
PBAM,504393215.0,88.47,Private Bancorp of America Inc. Common Stock
AHRT,504248626.0,6.76,AH Realty Trust Inc. Common Stock
OBT,502798613.0,37.5,Orange County Bancorp Inc. Common Stock
EVMN,501738462.0,13.82,Evommune Inc. Common Stock
IQMXW,501217497.0,2.65,IQM Quantum Computers Oyj Warrants to purchase American Depo
TATT,500889425.0,38.58,TAT Technologies Ltd. Ordinary Shares
EDIT,500670914.0,3.26,Editas Medicine Inc. Common Stock
COFS,500262144.0,33.45,ChoiceOne Financial Services Inc. Common Stock
BSVN,498964337.0,52.38,Bank7 Corp. Common stock
NPCE,498910187.0,14.54,Neuropace Inc. Common Stock
CLMB,498892184.0,26.73,Climb Global Solutions Inc. Common Stock
CLPT,497066379.0,16.3,ClearPoint Neuro Inc. Common Stock
OIS,496756767.0,8.23,Oil States International Inc. Common Stock
LMB,496675958.0,41.65,Limbach Holdings Inc. Common Stock
PDLB,496577608.0,20.53,Ponce Financial Group Inc. Common Stock
IBEX,495798965.0,37.03,IBEX Limited Common Shares
XRN,494234383.0,37.34,Chiron Real Estate Inc. Common Stock
KMDA,493792639.0,8.56,Kamada Ltd. Ordinary Shares
FTHY,492758053.0,13.4,First Trust High Yield Opportunities 2027 Term Fund Common S
ARQQ,491929746.0,20.42,Arqit Quantum Inc. Ordinary Shares
STRZ,490093774.0,28.62,Starz Entertainment Corp. Common Shares
JOUT,489400589.0,46.7,Johnson Outdoors Inc. Class A Common Stock
FVR,489363620.0,20.01,FrontView REIT Inc. Common Stock
BTQ,489043251.0,3.33,BTQ Technologies Corp. Common Stock
CWCO,488872768.0,30.53,Consolidated Water Co. Ltd. Ordinary Shares
QTTB,488814632.0,16.42,Q32 Bio Inc. Common Stock
AMSF,488610489.0,26.36,AMERISAFE Inc. Common Stock
EPRX,488368143.0,7.41,Eupraxia Pharmaceuticals Inc. Common Stock
HUYA,487561609.0,2.13,HUYA Inc. American depositary shares each  representing one 
ROMA,487238191.0,8.18,Roma Green Finance Limited Class A Ordinary Shares
OTLY,486981057.0,15.26,Oatly Group AB American Depositary Shares
NMG,486954614.0,1.48,Nouveau Monde Graphite Inc. Common Shares
CRMLW,486936216.0,3.31,Critical Metals Corp. Warrants
WTBA,486769300.0,28.56,West Bancorporation Common Stock
BUUU,486743250.0,29.19,BUUU Group Limited Class A Ordinary Share
BBW,486703537.0,38.82,Build-A-Bear Workshop Inc. Common Stock
NRC,485524474.0,21.95,NRC Health Common Stock
CMDB,484334854.0,20.03,Costamare Bulkers Holdings Limited Common Stock
CMCL,482361883.0,24.95,Caledonia Mining Corporation Plc Common Shares
RLMD,482147704.0,4.52,Relmada Therapeutics Inc. Common Stock
GORO,479545351.0,3.56,Goldgroup Mining Inc. Common Shares
LOCO,477797111.0,15.7,El Pollo Loco Holdings Inc. Common Stock
PRTA,477690543.0,9.3,Prothena Corporation plc Ordinary Shares
PBYI,477485611.0,9.25,Puma Biotechnology Inc Common Stock
RMNI,477049160.0,5.11,Rimini Street Inc. (DE) Common Stock
VITL,476969209.0,11.11,Vital Farms Inc. Common Stock
BBCP,475965852.0,9.45,Concrete Pumping Holdings Inc. Common Stock
SENS,475866477.0,9.0,Senseonics Holdings Inc. Common Stock
CPS,475504006.0,26.76,Cooper-Standard Holdings Inc. Common Stock
RZLT,475202653.0,4.93,Rezolute Inc. Common Stock (NV)
GUT,474157727.0,6.46,Gabelli Utility Trust (The) Common Stock
DNA,472257633.0,7.34,Ginkgo Bioworks Holdings Inc. Class A Common Stock
ATNI,471188691.0,30.59,ATN International Inc. Common Stock
OCGN,469667905.0,1.39,Ocugen Inc. Common Stock
PACB,469354446.0,1.51,Pacific Biosciences of California Inc. Common Stock
TWI,468900187.0,7.26,Titan International Inc. (DE) Common Stock
CBK,467555839.0,34.12,Commercial Bancgroup Inc. Common Stock
MFI,467393958.0,9.31,mF International Limited Class A Ordinary Shares
EVGO,467055844.0,1.49,EVgo Inc. Class A Common Stock
FMAO,465670607.0,33.81,Farmers & Merchants Bancorp Inc. Common Stock
ZKH,465633599.0,2.93,ZKH Group Limited American Depositary Shares each representi
VOGX,464221469.0,31.25,Vogenx Inc Common Stock
CZNC,462540220.0,25.79,Citizens & Northern Corp Common Stock
MGRB,459423059.0,16.17,Affiliated Managers Group Inc. 4.750% Junior Subordinated No
ETB,459368665.0,15.64,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Ta
BALY,459272650.0,9.1,Bally's Corporation Common Stock
LXFR,459188576.0,17.16,Luxfer Holdings PLC Ordinary Shares
TMS,458905015.0,6.23,Teamshares Inc. Common Stock
PRTH,458780670.0,5.57,Priority Technology Holdings Inc. Common Stock
METCB,458296968.0,7.23,Ramaco Resources Inc. Class B Common Stock
OPTU,457862779.0,1.0,Optimum Communications Inc. Class A common stock
BRCB,457664286.0,9.14,Black Rock Coffee Bar Inc. Class A Common Stock
BLW,456925482.0,12.79,Blackrock Limited Duration Income Trust
SI,456663822.0,21.93,Shoulder Innovations Inc. Common Stock
BIOA,456215275.0,9.94,BioAge Labs Inc. Common Stock
ARCT,455621796.0,16.03,Arcturus Therapeutics Holdings Inc. Common Stock
QNC,455295815.0,2.08,Quantum eMotion Corp. Common Shares
SUPX,453773618.0,10.5,SuperX AI Technology Limited Ordinary Shares
FRBA,452921942.0,18.02,First Bank Common Stock
MAGN,452870000.0,12.65,Magnera Corporation Common Stock
SGHT,452272398.0,8.21,Sight Sciences Inc. Common Stock
FPI,452232434.0,10.37,Farmland Partners Inc. Common Stock
AXG,451862955.0,2.34,Solowin Holdings Class A Ordinary Share
CINT,449825238.0,3.49,CI&T Inc Class A Common Shares
PHOE,449712000.0,20.82,Phoenix Asia Holdings Limited Ordinary Shares
RBB,448780525.0,26.53,RBB Bancorp Common Stock
GFUZ,448626232.0,7.06,General Fusion Group Ltd. Common Shares
GLAD,448472420.0,19.85,Gladstone Capital Corporation Common Stock
CBAN,448186781.0,21.12,Colony Bankcorp Inc. Common Stock
ACIC,448136929.0,9.48,American Coastal Insurance Corporation Common Stock
TITN,447867900.0,19.22,Titan Machinery Inc. Common Stock
CAL,446407698.0,13.29,Caleres Inc. Common Stock
CGC,446304747.0,1.05,Canopy Growth Corporation Common Shares
NGS,446087187.0,34.59,Natural Gas Services Group Inc. Common Stock
CMPX,445717590.0,2.48,Compass Therapeutics Inc. Common Stock
DIN,445412193.0,35.19,Dine Brands Global Inc. Common Stock
ASIX,444709533.0,16.47,AdvanSix Inc. Common Stock 
SPCE,444175996.0,2.93,Virgin Galactic Holdings Inc. Common Stock
MASS,443729723.0,10.74,908 Devices Inc. Common Stock
KREF,443727956.0,7.58,KKR Real Estate Finance Trust Inc. Common Stock
HBB,443596956.0,33.0,Hamilton Beach Brands Holding Company Class A Common Stock 
IIIV,443183666.0,16.84,i3 Verticals Inc. Class A Common Stock
FWDI,441604360.0,5.98,Forward Industries Inc. Common Stock
AVBC,441343763.0,22.1,Avidia Bancorp Inc. Common Stock
ASPN,441085387.0,5.32,Aspen Aerogels Inc. Common Stock
BNED,440591896.0,12.71,Barnes & Noble Education Inc Common Stock
AIIO,440330420.0,2.6,Robo.ai Inc. Class B Ordinary Shares
NPWR,439598487.0,1.96,NET Power Inc. Class A Common Stock
ACTG,439140623.0,4.5,Acacia Research Corporation (Acacia Tech) Common Stock
BNTC,438361302.0,12.76,Benitec Biopharma Inc. Common Stock
TRC,438287822.0,16.22,Tejon Ranch Co Common Stock
PACK,438224857.0,5.11,Ranpak Holdings Corp Class A Common Stock
CARL,437389943.0,16.02,Carlsmed Inc. Common Stock
SERV,434838148.0,5.01,Serve Robotics Inc. Common Stock
FIP,434317883.0,3.67,FTAI Infrastructure Inc. Common Stock 
EYPT,433647054.0,5.03,EyePoint Inc. Common Stock
PBFS,433487019.0,17.45,Pioneer Bancorp Inc. Common Stock
BMRC,432143508.0,26.68,Bank of Marin Bancorp Common Stock
SBC,431957161.0,4.2,SBC Medical Group Holdings Incorporated Common Stock
FRPH,431769789.0,22.49,FRP Holdings Inc. Common Stock
ASTL,431071068.0,4.09,Algoma Steel Group Inc. Common Shares
DSC,430623431.0,8.6,DSC Holdings Ltd. American Depositary Shares
AVIR,429897187.0,5.36,Atea Pharmaceuticals Inc. Common Stock
CHCT,429377822.0,14.98,Community Healthcare Trust Incorporated Common Stock
EVN,428603696.0,10.8,Eaton Vance Municipal Income Trust Common Stock
TREE,427504632.0,30.45,LendingTree Inc. Common Stock
IMXI,427494522.0,14.15,International Money Express Inc. Common Stock
WEYS,426164861.0,44.62,Weyco Group Inc. Common Stock
PLBC,425683009.0,61.17,Plumas Bancorp
HVT,425472085.0,27.29,Haverty Furniture Companies Inc. Common Stock
BOC,425085846.0,14.11,Boston Omaha Corporation Class A Common Stock
LRMR,424881212.0,4.09,Larimar Therapeutics Inc. Common Stock
SFIX,423627093.0,3.17,Stitch Fix Inc. Class A Common Stock
RR,423191653.0,1.88,Richtech Robotics Inc. Class B Common Stock
ADV,421851367.0,32.9,Advantage Solutions Inc. Class A Common Stock
MNRO,420501607.0,13.45,Monro Inc. Common Stock
CNCK,420037561.0,2.19,Coincheck Group N.V. Ordinary Shares
MRAM,419428905.0,17.23,Everspin Technologies Inc. Common Stock
LZM,419001836.0,4.66,Lifezone Metals Limited Ordinary Shares
MGRD,418793809.0,14.74,Affiliated Managers Group Inc. 4.200% Junior Subordinated No
GBLI,418721560.0,28.6,Global Indemnity Group LLC Class A Common Stock 
CYH,418092744.0,2.96,Community Health Systems Inc. Common Stock
ENTA,417075757.0,14.32,Enanta Pharmaceuticals Inc. Common Stock
CDRO,416959121.0,9.17,Codere Online Luxembourg S.A. Ordinary Shares
WILC,416923034.0,29.93,G. Willi-Food International  Ltd. Ordinary Shares
GEVO,416594520.0,1.69,Gevo Inc. Common Stock
